Offspring_ID,Maternal_ID,MT_ID,Candidate_father_ID,CF_ID,Maternal_Species,Maternal_Longitude,Maternal_Latitude,Maternal_Accession,Candidate_Father_Species,Candidate_Father_Longitude,Candidate_Father_Latitude,Candidate_Father_Accession,DBH1_Paternal,DBH2_Paternal,DBH3_Paternal,DBH4_Paternal,Half_Sibs,M_Accession_Abrv,F_Accession_Abrv,dist_par,Hybrid_Status
UHA-0119,UHA-0351,MT11,UHA-0257,MT8,Quercus muehlenbergii,-88.065622,41.814004,549-82*5,Quercus muehlenbergii,-88.06577,41.814038,549-82*4,68.2,NA,NA,NA,TRUE,549-82,549-82,12.86432096,FALSE
UHA-0120,UHA-0351,MT11,UHA-0257,MT8,Quercus muehlenbergii,-88.065622,41.814004,549-82*5,Quercus muehlenbergii,-88.06577,41.814038,549-82*4,68.2,NA,NA,NA,TRUE,549-82,549-82,12.86432096,FALSE
UHA-0121,UHA-0351,MT11,UHA-0257,MT8,Quercus muehlenbergii,-88.065622,41.814004,549-82*5,Quercus muehlenbergii,-88.06577,41.814038,549-82*4,68.2,NA,NA,NA,TRUE,549-82,549-82,12.86432096,FALSE
UHA-0122,UHA-0351,MT11,UHA-0257,MT8,Quercus muehlenbergii,-88.065622,41.814004,549-82*5,Quercus muehlenbergii,-88.06577,41.814038,549-82*4,68.2,NA,NA,NA,TRUE,549-82,549-82,12.86432096,FALSE
UHA-0116,UHA-0351,MT11,UHA-0260,MT9,Quercus muehlenbergii,-88.065622,41.814004,549-82*5,Quercus muehlenbergii,-88.066314,41.813805,570-78*1,66.6,NA,NA,NA,FALSE,549-82,570-78,61.60134489,FALSE
UHA-0118,UHA-0351,MT11,UHA-0260,MT9,Quercus muehlenbergii,-88.065622,41.814004,549-82*5,Quercus muehlenbergii,-88.066314,41.813805,570-78*1,66.6,NA,NA,NA,FALSE,549-82,570-78,61.60134489,FALSE
UHA-0298,UHA-0351,MT11,UHA-0264,CF10,Quercus muehlenbergii,-88.065622,41.814004,549-82*5,Quercus muehlenbergii,-88.063301,41.811734,704-46*15,46.9,NA,NA,NA,FALSE,549-82,704-46,317.4321538,FALSE
UHA-0115,UHA-0351,MT11,UHA-0303,CF17,Quercus muehlenbergii,-88.065622,41.814004,549-82*5,Quercus macrocarpa,-88.0638,41.813691,NA,112.4,NA,NA,NA,NA,549-82,NA,155.3335356,TRUE
